"발생일","발생시간","요일","발생지_시군구","사고내용","법정동","사망자수","중상자수","경상자수","부상신고자수","사고유형_대분류","사고유형_중분류","사고유형","가해자법규위반","노면상태_대분류","노면상태","기상상태","도로형태_대분류","도로형태","가해자차종","가해자연령","가해자성별","가해자신체상해정도","피해자차종","피해자연령","피해자성별","피해자신체상해정도","경도","위도"
"2016-01-16","18","토","동대문구","사망","이문동","1","0","0","0","차대차","추돌","진행중 추돌","안전운전 의무 불이행","포장","건조","맑음","단일로","기타단일로","이륜차","41-50세","남","사망","화물차","51-60세","남","상해없음","127.07027779","37.60700819"
"2016-01-19","00","화","마포구","사망","망원동","1","0","2","0","차대차","정면충돌","정면충돌","안전거리 미확보","포장","건조","맑음","단일로","기타단일로","승용차","51-60세","남","사망","승용차","21-30세","여","상해없음","126.90091283","37.55181088"
"2016-01-19","05","화","은평구","사망","갈현동","1","0","0","0","차대사람","횡단중","횡단중","안전운전 의무 불이행","포장","건조","맑음","단일로","횡단보도부근","승합차","51-60세","남","상해없음","보행자","51-60세","여","사망","126.91994488","37.62463514"
"2016-01-19","07","화","영등포구","사망","당산동6가","1","0","0","0","차량단독","전도전복","전도전복","안전운전 의무 불이행","포장","건조","맑음","단일로","기타단일로","승용차","71세이상","남","사망","없음","불명","없음","없음","126.90219651","37.53425013"
"2016-01-20","00","수","중구","사망","봉래동2가","1","0","0","0","차대사람","횡단중","횡단중","안전운전 의무 불이행","포장","건조","맑음","단일로","기타단일로","승용차","31-40세","남","상해없음","보행자","65세이상","남","사망","126.97227529","37.55493928"
"2016-01-22","11","금","금천구","사망","가산동","1","0","0","0","차대사람","횡단중","횡단중","안전운전 의무 불이행","포장","건조","맑음","교차로","교차로내","화물차","31-40세","남","상해없음","보행자","65세이상","여","사망","126.89299245","37.47582257"
"2016-01-23","00","토","영등포구","사망","당산동3가","1","0","0","0","차대사람","횡단중","횡단중","안전운전 의무 불이행","포장","건조","맑음","단일로","횡단보도상","승용차","51-60세","남","상해없음","보행자","51-60세","남","사망","126.90146253","37.52638665"
"2016-01-23","08","토","관악구","사망","봉천동","1","0","0","0","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","포장","건조","맑음","단일로","기타단일로","승용차","31-40세","남","상해없음","보행자","65세이상","여","사망","126.93912647","37.48617282"
"2016-01-23","22","토","강동구","사망","고덕동","1","0","0","0","차대사람","횡단중","횡단중","신호위반","포장","건조","맑음","교차로","교차로내","승합차","51-60세","남","상해없음","보행자","51-60세","남","사망","127.17122807","37.55728964"
"2016-01-24","21","일","관악구","사망","봉천동","1","0","0","0","차대사람","길가장자리구역통행중","길가장자리구역통행중","안전운전 의무 불이행","포장","건조","맑음","단일로","기타단일로","승합차","51-60세","남","상해없음","보행자","31-40세","남","사망","126.96522178","37.47630316"
"2016-01-25","17","월","노원구","사망","공릉동","1","0","0","0","차대사람","횡단중","횡단중","신호위반","포장","건조","맑음","교차로","교차로내","화물차","41-50세","남","상해없음","보행자","31-40세","여","사망","127.08409426","37.62022632"
"2016-01-25","22","월","서대문구","사망","창천동","1","0","0","0","차대사람","기타","기타","신호위반","포장","건조","맑음","단일로","기타단일로","원동기장치자전거","31-40세","남","상해없음","보행자","21-30세","남","사망","126.93509451","37.55890171"
"2016-01-27","05","수","강북구","사망","수유동","1","0","1","0","차대차","추돌","진행중 추돌","안전운전 의무 불이행","포장","건조","맑음","교차로","교차로부근","승용차","61-70세","남","사망","승합차","41-50세","남","경상","127.01368162","37.63385578"
"2016-01-28","22","목","강서구","사망","방화동","1","0","0","0","차대차","추돌","진행중 추돌","기타","포장","건조","맑음","단일로","기타단일로","화물차","51-60세","남","상해없음","화물차","41-50세","남","사망","126.81568813","37.58638277"
"2016-01-29","19","금","마포구","사망","중동","1","0","0","0","차대사람","차도통행중","차도통행중","과속","포장","건조","맑음","단일로","기타단일로","승용차","51-60세","남","상해없음","보행자","65세이상","여","사망","126.90309008","37.57406709"
"2016-01-29","19","금","강서구","사망","공항동","1","0","0","0","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","포장","건조","맑음","단일로","기타단일로","승합차","51-60세","남","상해없음","보행자","61-64세","남","사망","126.81198658","37.56128421"
"2016-01-30","03","토","영등포구","사망","당산동","1","5","0","0","차대차","측면충돌","측면충돌","과속","포장","젖음/습기","맑음","단일로","기타단일로","승용차","51-60세","남","중상","화물차","51-60세","남","중상","126.88811881","37.54225410"
"2016-01-31","07","일","구로구","사망","오류동","1","0","0","0","차대차","기타","기타","중앙선 침범","포장","건조","맑음","단일로","기타단일로","자전거","71세이상","남","사망","승용차","41-50세","남","상해없음","126.82392298","37.48099988"
"2016-02-03","04","수","도봉구","사망","도봉동","1","0","0","0","차대사람","차도통행중","차도통행중","안전운전 의무 불이행","포장","건조","맑음","단일로","횡단보도상","승용차","61-70세","남","상해없음","보행자","65세이상","여","사망","127.04406639","37.67291482"
"2016-02-03","10","수","성북구","사망","종암동","1","0","0","0","차대사람","기타","기타","과속","포장","건조","맑음","단일로","기타단일로","화물차","21-30세","남","상해없음","보행자","65세이상","여","사망","127.03919191","37.59741779"
"2016-02-04","14","목","관악구","사망","봉천동","1","0","0","0","차대사람","보도통행중","보도통행중","안전운전 의무 불이행","포장","건조","맑음","교차로","교차로부근","화물차","61-70세","남","상해없음","보행자","65세이상","여","사망","126.96574963","37.47396561"
"2016-02-04","23","목","마포구","사망","성산동","1","0","0","0","차량단독","기타","기타","안전운전 의무 불이행","포장","건조","맑음","교차로","교차로부근","원동기장치자전거","51-60세","남","사망","없음","불명","없음","없음","126.91270451","37.56398421"
"2016-02-05","05","금","은평구","사망","갈현동","1","0","0","0","차대사람","기타","기타","보행자 보호의무 위반","포장","건조","맑음","교차로","교차로내","승합차","41-50세","남","상해없음","보행자","51-60세","남","사망","126.91023506","37.61435684"
"2016-02-05","15","금","관악구","사망","신림동","1","0","0","0","차대사람","기타","기타","안전운전 의무 불이행","포장","건조","맑음","교차로","교차로부근","화물차","41-50세","남","상해없음","보행자","65세이상","여","사망","126.91625836","37.47557926"
"2016-02-06","05","토","관악구","사망","신림동","1","0","0","0","차대차","추돌","진행중 추돌","중앙선 침범","포장","건조","기타/불명","교차로","교차로부근","이륜차","21-30세","남","사망","화물차","21-30세","남","상해없음","126.92312444","37.48984992"
"2016-02-06","06","토","은평구","사망","대조동","1","0","0","0","차대사람","횡단중","횡단중","안전운전 의무 불이행","포장","건조","맑음","교차로","교차로부근","승용차","41-50세","남","상해없음","보행자","21-30세","남","사망","126.93123955","37.60873645"
"2016-02-06","14","토","송파구","사망","석촌동","1","0","0","0","차대차","추돌","진행중 추돌","안전운전 의무 불이행","포장","건조","맑음","단일로","지하차도(도로)내","화물차","61-70세","남","사망","승용차","65세이상","남","상해없음","127.10037216","37.50256605"
"2016-02-06","17","토","동작구","사망","노량진동","1","0","0","0","차대차","기타","기타","안전운전 의무 불이행","포장","건조","맑음","단일로","기타단일로","원동기장치자전거","21-30세","남","사망","승용차","41-50세","남","기타불명","126.94023513","37.50888594"
"2016-02-10","02","수","광진구","사망","자양동","1","0","0","0","차량단독","공작물충돌","공작물충돌","안전운전 의무 불이행","포장","건조","맑음","단일로","기타단일로","원동기장치자전거","21-30세","남","사망","없음","불명","없음","없음","127.08031059","37.53730690"
"2016-02-10","05","수","광진구","사망","중곡동","1","3","0","0","차대차","측면충돌","측면충돌","신호위반","포장","건조","맑음","교차로","교차로내","승용차","21-30세","남","사망","승용차","51-60세","남","중상","127.07652475","37.56425284"
